max # buckets,actual # buckets,ground truth split strategy,algorithm_[first solution construction],overall err,weighted res. consumption,latency (cycles),LUTs (%),FFs (%),BRAM (%),DSPs (%),(bucket type : per bucket err)
7,7,depth-count,simulated_annealing_histogram_middle,5.585869231,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 5.046435314394974) (<class '__main__.FineGrainedBucket'> : 4.058910541368507) (<class '__main__.FineGrainedBucket'> : 4.725427649196955) (<class '__main__.FineGrainedBucket'> : 3.5957227369894835) (<class '__main__.FineGrainedBucket'> : 3.180032939566611) (<class '__main__.FineGrainedBucket'> : 16.009204708606113) (<class '__main__.FineGrainedBucket'> : 5.536283795434547) 
7,7,depth-count,simulated_annealing_histogram_last,7.607001697,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 5.046435314394974) (<class '__main__.FineGrainedBucket'> : 4.058910541368507) (<class '__main__.FineGrainedBucket'> : 4.725427649196955) (<class '__main__.FineGrainedBucket'> : 3.5957227369894835) (<class '__main__.FineGrainedBucket'> : 12.4382520349776) (<class '__main__.FineGrainedBucket'> : 5.688242235904499) (<class '__main__.FineGrainedBucket'> : 5.536283795434547) 
7,7,depth-count,simulated_annealing_histogram_random,7.607001697,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 5.046435314394974) (<class '__main__.FineGrainedBucket'> : 4.058910541368507) (<class '__main__.FineGrainedBucket'> : 4.725427649196955) (<class '__main__.FineGrainedBucket'> : 3.5957227369894835) (<class '__main__.FineGrainedBucket'> : 12.4382520349776) (<class '__main__.FineGrainedBucket'> : 5.688242235904499) (<class '__main__.FineGrainedBucket'> : 5.536283795434547) 
7,7,depth-distinct,greedy_min_error_histogram,6.044100047,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 7.763586529107147) (<class '__main__.FineGrainedBucket'> : 2.497330514109064) (<class '__main__.FineGrainedBucket'> : 7.867720076388682) (<class '__main__.FineGrainedBucket'> : 5.9029370253886375) (<class '__main__.FineGrainedBucket'> : 7.467366758032175) (<class '__main__.FineGrainedBucket'> : 4.885420111151256) (<class '__main__.FineGrainedBucket'> : 5.937249038998784) 
7,7,depth-distinct,greedy_avg_res_histogram,7.089955966,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 28.28053709389466) (<class '__main__.FineGrainedBucket'> : 2.497330514109064) (<class '__main__.FineGrainedBucket'> : 7.867720076388682) (<class '__main__.FineGrainedBucket'> : 5.9029370253886375) (<class '__main__.FineGrainedBucket'> : 7.467366758032175) (<class '__main__.FineGrainedBucket'> : 4.885420111151256) (<class '__main__.FineGrainedBucket'> : 1.5444741642163007) 
7,7,depth-distinct,simulated_annealing_histogram_first,5.551905056,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 7.763586529107147) (<class '__main__.FineGrainedBucket'> : 9.318196670948414) (<class '__main__.FineGrainedBucket'> : 7.867720076388682) (<class '__main__.FineGrainedBucket'> : 5.9029370253886375) (<class '__main__.FineGrainedBucket'> : 7.467366758032175) (<class '__main__.FineGrainedBucket'> : 4.885420111151256) (<class '__main__.FineGrainedBucket'> : 1.5444741642163007) 
7,7,depth-distinct,simulated_annealing_histogram_last,9.134521823,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 7.763586529107147) (<class '__main__.FineGrainedBucket'> : 2.497330514109064) (<class '__main__.FineGrainedBucket'> : 7.867720076388682) (<class '__main__.FineGrainedBucket'> : 5.9029370253886375) (<class '__main__.FineGrainedBucket'> : 7.467366758032175) (<class '__main__.FineGrainedBucket'> : 19.286021587660404) (<class '__main__.FineGrainedBucket'> : 1.5444741642163007) 
7,7,depth-distinct,simulated_annealing_histogram_random,6.044100047,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 7.763586529107147) (<class '__main__.FineGrainedBucket'> : 2.497330514109064) (<class '__main__.FineGrainedBucket'> : 7.867720076388682) (<class '__main__.FineGrainedBucket'> : 5.9029370253886375) (<class '__main__.FineGrainedBucket'> : 7.467366758032175) (<class '__main__.FineGrainedBucket'> : 4.885420111151256) (<class '__main__.FineGrainedBucket'> : 5.937249038998784) 
7,7,width,greedy_min_error_histogram,7.944711614,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 16.89399596859247) (<class '__main__.FineGrainedBucket'> : 8.390634789570736) (<class '__main__.FineGrainedBucket'> : 2.2475041007306635) (<class '__main__.FineGrainedBucket'> : 8.734080060790816) (<class '__main__.FineGrainedBucket'> : 1.3728357035389114) (<class '__main__.FineGrainedBucket'> : 0.6292880802723296) (<class '__main__.FineGrainedBucket'> : 1.5502051096235527) 
7,7,width,greedy_avg_res_histogram,25.58580671,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 66.54359403425416) (<class '__main__.FineGrainedBucket'> : 8.390634789570736) (<class '__main__.FineGrainedBucket'> : 2.2475041007306635) (<class '__main__.FineGrainedBucket'> : 8.734080060790816) (<class '__main__.FineGrainedBucket'> : 1.3728357035389114) (<class '__main__.FineGrainedBucket'> : 0.6292880802723296) (<class '__main__.FineGrainedBucket'> : 0.6047839992290118) 
7,7,width,simulated_annealing_histogram_first,7.944711614,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 16.89399596859247) (<class '__main__.FineGrainedBucket'> : 8.390634789570736) (<class '__main__.FineGrainedBucket'> : 2.2475041007306635) (<class '__main__.FineGrainedBucket'> : 8.734080060790816) (<class '__main__.FineGrainedBucket'> : 1.3728357035389114) (<class '__main__.FineGrainedBucket'> : 0.6292880802723296) (<class '__main__.FineGrainedBucket'> : 1.5502051096235527) 
7,7,width,simulated_annealing_histogram_middle,7.944711614,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 16.89399596859247) (<class '__main__.FineGrainedBucket'> : 8.390634789570736) (<class '__main__.FineGrainedBucket'> : 2.2475041007306635) (<class '__main__.FineGrainedBucket'> : 8.734080060790816) (<class '__main__.FineGrainedBucket'> : 1.3728357035389114) (<class '__main__.FineGrainedBucket'> : 0.6292880802723296) (<class '__main__.FineGrainedBucket'> : 1.5502051096235527) 
7,7,width,simulated_annealing_histogram_last,7.947708827,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 16.89399596859247) (<class '__main__.FineGrainedBucket'> : 8.390634789570736) (<class '__main__.FineGrainedBucket'> : 2.2475041007306635) (<class '__main__.FineGrainedBucket'> : 8.734080060790816) (<class '__main__.FineGrainedBucket'> : 1.3728357035389114) (<class '__main__.FineGrainedBucket'> : 1.6633720132794254) (<class '__main__.FineGrainedBucket'> : 0.6047839992290118) 
7,7,width,simulated_annealing_histogram_random,7.944711614,0.065443796,28,22.81730769,9.086538462,94,0,(<class '__main__.FineGrainedBucket'> : 16.89399596859247) (<class '__main__.FineGrainedBucket'> : 8.390634789570736) (<class '__main__.FineGrainedBucket'> : 2.2475041007306635) (<class '__main__.FineGrainedBucket'> : 8.734080060790816) (<class '__main__.FineGrainedBucket'> : 1.3728357035389114) (<class '__main__.FineGrainedBucket'> : 0.6292880802723296) (<class '__main__.FineGrainedBucket'> : 1.5502051096235527) 
8,8,depth-count,greedy_min_error_histogram,16.08028442,0.074792849,32,26.07692308,10.38461538,98,0,(<class '__main__.FineGrainedBucket'> : 4.764988114262031) (<class '__main__.FineGrainedBucket'> : 3.871223695204819) (<class '__main__.FineGrainedBucket'> : 6.626072138444689) (<class '__main__.FineGrainedBucket'> : 2.917636375987153) (<class '__main__.FineGrainedBucket'> : 21.68995243373073) (<class '__main__.FineGrainedBucket'> : 3.3490130387295594) (<class '__main__.FineGrainedBucket'> : 4.296680991833731) (<class '__main__.FineGrainedBucket'> : 18.720338128096476) 
8,8,depth-count,greedy_avg_res_histogram,14.07203816,0.074792779,32,26.07692308,10.38461538,87,0,(<class '__main__.FineGrainedBucket'> : 15.540291298603712) (<class '__main__.FineGrainedBucket'> : 3.871223695204819) (<class '__main__.FineGrainedBucket'> : 6.626072138444689) (<class '__main__.FineGrainedBucket'> : 10.338919767857996) (<class '__main__.FineGrainedBucket'> : 5.466447232888687) (<class '__main__.FineGrainedBucket'> : 3.3490130387295594) (<class '__main__.FineGrainedBucket'> : 4.296680991833731) (<class '__main__.FineGrainedBucket'> : 18.720338128096476) 
8,8,depth-count,simulated_annealing_histogram_middle,7.61577048,0.11283842,29,52.61538462,12.34855769,94,33.33333333,(<class '__main__.FineGrainedBucket'> : 4.764988114262031) (<class '__main__.FineGrainedBucket'> : 3.871223695204819) (<class '__main__.CoarseGrainedBloomBucket'> : 21.979788341940253) (<class '__main__.FineGrainedBucket'> : 2.917636375987153) (<class '__main__.FineGrainedBucket'> : 5.466447232888687) (<class '__main__.FineGrainedBucket'> : 3.3490130387295594) (<class '__main__.FineGrainedBucket'> : 12.039207168686808) (<class '__main__.FineGrainedBucket'> : 4.7127403434547395) 
8,8,depth-count,simulated_annealing_histogram_last,6.094351414,0.074792849,32,26.07692308,10.38461538,98,0,(<class '__main__.FineGrainedBucket'> : 4.764988114262031) (<class '__main__.FineGrainedBucket'> : 13.924489076996762) (<class '__main__.FineGrainedBucket'> : 6.626072138444689) (<class '__main__.FineGrainedBucket'> : 2.917636375987153) (<class '__main__.FineGrainedBucket'> : 5.466447232888687) (<class '__main__.FineGrainedBucket'> : 3.3490130387295594) (<class '__main__.FineGrainedBucket'> : 12.039207168686808) (<class '__main__.FineGrainedBucket'> : 4.7127403434547395) 
8,8,depth-count,simulated_annealing_histogram_random,5.755181725,0.074792849,32,26.07692308,10.38461538,98,0,(<class '__main__.FineGrainedBucket'> : 15.540291298603712) (<class '__main__.FineGrainedBucket'> : 3.871223695204819) (<class '__main__.FineGrainedBucket'> : 6.626072138444689) (<class '__main__.FineGrainedBucket'> : 2.917636375987153) (<class '__main__.FineGrainedBucket'> : 5.466447232888687) (<class '__main__.FineGrainedBucket'> : 3.3490130387295594) (<class '__main__.FineGrainedBucket'> : 12.039207168686808) (<class '__main__.FineGrainedBucket'> : 4.7127403434547395) 
8,8,depth-distinct,greedy_min_error_histogram,5.247018309,0.074792849,32,26.07692308,10.38461538,98,0,(<class '__main__.FineGrainedBucket'> : 4.719396518234149) (<class '__main__.FineGrainedBucket'> : 1.8233874729208228) (<class '__main__.FineGrainedBucket'> : 6.767462990314054) (<class '__main__.FineGrainedBucket'> : 6.444321646495203) (<class '__main__.FineGrainedBucket'> : 6.528161810869506) (<class '__main__.FineGrainedBucket'> : 5.442880150170376) (<class '__main__.FineGrainedBucket'> : 1.957199201642053) (<class '__main__.FineGrainedBucket'> : 5.309979947028074) 
8,8,depth-distinct,greedy_avg_res_histogram,7.065395524,0.11283842,29,52.61538462,12.34855769,94,33.33333333,(<class '__main__.FineGrainedBucket'> : 15.396790473364698) (<class '__main__.FineGrainedBucket'> : 1.8233874729208228) (<class '__main__.CoarseGrainedBloomBucket'> : 22.978227485088222) (<class '__main__.FineGrainedBucket'> : 6.444321646495203) (<class '__main__.FineGrainedBucket'> : 1.729431708815693) (<class '__main__.FineGrainedBucket'> : 5.442880150170376) (<class '__main__.FineGrainedBucket'> : 1.957199201642053) (<class '__main__.FineGrainedBucket'> : 1.393827970147176) 
8,8,depth-distinct,simulated_annealing_histogram_middle,5.251164474,0.074792779,32,26.07692308,10.38461538,87,0,(<class '__main__.FineGrainedBucket'> : 15.396790473364698) (<class '__main__.FineGrainedBucket'> : 6.134035261471658) (<class '__main__.FineGrainedBucket'> : 6.767462990314054) (<class '__main__.FineGrainedBucket'> : 6.444321646495203) (<class '__main__.FineGrainedBucket'> : 1.729431708815693) (<class '__main__.FineGrainedBucket'> : 5.442880150170376) (<class '__main__.FineGrainedBucket'> : 7.438292237112602) (<class '__main__.FineGrainedBucket'> : 1.393827970147176) 
8,8,depth-distinct,simulated_annealing_histogram_last,7.417755844,0.074792849,32,26.07692308,10.38461538,98,0,(<class '__main__.FineGrainedBucket'> : 4.719396518234149) (<class '__main__.FineGrainedBucket'> : 1.8233874729208228) (<class '__main__.FineGrainedBucket'> : 6.767462990314054) (<class '__main__.FineGrainedBucket'> : 24.513700216971664) (<class '__main__.FineGrainedBucket'> : 1.729431708815693) (<class '__main__.FineGrainedBucket'> : 5.442880150170376) (<class '__main__.FineGrainedBucket'> : 1.957199201642053) (<class '__main__.FineGrainedBucket'> : 5.309979947028074) 
8,8,width,greedy_min_error_histogram,15.1213264,0.074792849,32,26.07692308,10.38461538,98,0,(<class '__main__.FineGrainedBucket'> : 18.022852209434998) (<class '__main__.FineGrainedBucket'> : 9.036552272782396) (<class '__main__.FineGrainedBucket'> : 0.7671328125531459) (<class '__main__.FineGrainedBucket'> : 37.60224955430726) (<class '__main__.FineGrainedBucket'> : 1.9028590867977129) (<class '__main__.FineGrainedBucket'> : 1.3579283739614578) (<class '__main__.FineGrainedBucket'> : 0.6242632586472733) (<class '__main__.FineGrainedBucket'> : 1.5429734848514849) 
8,8,width,greedy_avg_res_histogram,23.23097111,0.11283842,29,52.61538462,12.34855769,94,33.33333333,(<class '__main__.CoarseGrainedBloomBucket'> : 63.96386322349524) (<class '__main__.FineGrainedBucket'> : 9.036552272782396) (<class '__main__.FineGrainedBucket'> : 0.7671328125531459) (<class '__main__.FineGrainedBucket'> : 9.45156915757751) (<class '__main__.FineGrainedBucket'> : 7.202031069277777) (<class '__main__.FineGrainedBucket'> : 1.3579283739614578) (<class '__main__.FineGrainedBucket'> : 0.6242632586472733) (<class '__main__.FineGrainedBucket'> : 0.6033441459285711) 
8,8,width,simulated_annealing_histogram_last,7.980806587,0.074792849,32,26.07692308,10.38461538,98,0,(<class '__main__.FineGrainedBucket'> : 18.022852209434998) (<class '__main__.FineGrainedBucket'> : 9.036552272782396) (<class '__main__.FineGrainedBucket'> : 2.3443684910775313) (<class '__main__.FineGrainedBucket'> : 9.45156915757751) (<class '__main__.FineGrainedBucket'> : 1.9028590867977129) (<class '__main__.FineGrainedBucket'> : 1.3579283739614578) (<class '__main__.FineGrainedBucket'> : 0.6242632586472733) (<class '__main__.FineGrainedBucket'> : 1.5429734848514849) 
8,8,width,simulated_annealing_histogram_random,7.960364589,0.074792849,32,26.07692308,10.38461538,98,0,(<class '__main__.FineGrainedBucket'> : 18.022852209434998) (<class '__main__.FineGrainedBucket'> : 9.036552272782396) (<class '__main__.FineGrainedBucket'> : 0.7671328125531459) (<class '__main__.FineGrainedBucket'> : 9.45156915757751) (<class '__main__.FineGrainedBucket'> : 1.9028590867977129) (<class '__main__.FineGrainedBucket'> : 1.3579283739614578) (<class '__main__.FineGrainedBucket'> : 1.640220576599874) (<class '__main__.FineGrainedBucket'> : 1.5429734848514849) 
9,9,depth-count,greedy_min_error_histogram,9.875315292,0.122187473,33,55.875,13.64663462,98,33.33333333,(<class '__main__.FineGrainedBucket'> : 4.241689254766268) (<class '__main__.FineGrainedBucket'> : 3.8201158430875184) (<class '__main__.CoarseGrainedBloomBucket'> : 18.984159737318883) (<class '__main__.FineGrainedBucket'> : 3.7467712402101943) (<class '__main__.FineGrainedBucket'> : 3.42333514106995) (<class '__main__.FineGrainedBucket'> : 12.210782299700407) (<class '__main__.FineGrainedBucket'> : 4.291028208658955) (<class '__main__.FineGrainedBucket'> : 3.2952165400916855) (<class '__main__.FineGrainedBucket'> : 8.407041377952156) 
9,9,depth-count,greedy_avg_res_histogram,7.140043203,0.122187403,33,55.875,13.64663462,87,33.33333333,(<class '__main__.FineGrainedBucket'> : 13.598240454068096) (<class '__main__.FineGrainedBucket'> : 3.8201158430875184) (<class '__main__.CoarseGrainedBloomBucket'> : 18.984159737318883) (<class '__main__.FineGrainedBucket'> : 13.793645923809265) (<class '__main__.FineGrainedBucket'> : 11.745309705578698) (<class '__main__.FineGrainedBucket'> : 3.117482940030516) (<class '__main__.FineGrainedBucket'> : 4.291028208658955) (<class '__main__.FineGrainedBucket'> : 3.2952165400916855) (<class '__main__.FineGrainedBucket'> : 2.157196481747868) 
9,9,depth-count,simulated_annealing_histogram_last,9.175722378,0.084141832,36,29.33653846,11.68269231,91,0,(<class '__main__.FineGrainedBucket'> : 4.241689254766268) (<class '__main__.FineGrainedBucket'> : 3.8201158430875184) (<class '__main__.FineGrainedBucket'> : 5.049177738309948) (<class '__main__.FineGrainedBucket'> : 13.793645923809265) (<class '__main__.FineGrainedBucket'> : 3.42333514106995) (<class '__main__.FineGrainedBucket'> : 12.210782299700407) (<class '__main__.FineGrainedBucket'> : 12.113858056287786) (<class '__main__.FineGrainedBucket'> : 3.2952165400916855) (<class '__main__.FineGrainedBucket'> : 8.407041377952156) 
9,9,depth-count,simulated_annealing_histogram_random,7.756637691,0.122187473,33,55.875,13.64663462,98,33.33333333,(<class '__main__.FineGrainedBucket'> : 13.598240454068096) (<class '__main__.FineGrainedBucket'> : 3.8201158430875184) (<class '__main__.FineGrainedBucket'> : 5.049177738309948) (<class '__main__.CoarseGrainedBloomBucket'> : 18.971787105737654) (<class '__main__.FineGrainedBucket'> : 3.42333514106995) (<class '__main__.FineGrainedBucket'> : 3.117482940030516) (<class '__main__.FineGrainedBucket'> : 4.291028208658955) (<class '__main__.FineGrainedBucket'> : 3.2952165400916855) (<class '__main__.FineGrainedBucket'> : 8.407041377952156) 
9,9,depth-distinct,greedy_min_error_histogram,6.817298008,0.122187473,33,55.875,13.64663462,98,33.33333333,(<class '__main__.FineGrainedBucket'> : 4.973477603321512) (<class '__main__.FineGrainedBucket'> : 2.338072093955346) (<class '__main__.FineGrainedBucket'> : 6.79556809795421) (<class '__main__.FineGrainedBucket'> : 2.866816922998841) (<class '__main__.FineGrainedBucket'> : 3.605986079192355) (<class '__main__.FineGrainedBucket'> : 8.813480071638645) (<class '__main__.FineGrainedBucket'> : 5.662984480016176) (<class '__main__.FineGrainedBucket'> : 6.101421717680842) (<class '__main__.CoarseGrainedBloomBucket'> : 7.9982437561627275) 
9,9,depth-distinct,greedy_avg_res_histogram,8.848901397,0.084141762,36,29.33653846,11.68269231,80,0,(<class '__main__.FineGrainedBucket'> : 16.265129573695578) (<class '__main__.FineGrainedBucket'> : 2.338072093955346) (<class '__main__.FineGrainedBucket'> : 6.79556809795421) (<class '__main__.FineGrainedBucket'> : 10.151521968841502) (<class '__main__.FineGrainedBucket'> : 3.605986079192355) (<class '__main__.FineGrainedBucket'> : 8.813480071638645) (<class '__main__.FineGrainedBucket'> : 22.27647471381356) (<class '__main__.FineGrainedBucket'> : 1.6182286479636063) (<class '__main__.FineGrainedBucket'> : 4.72740933202972) 
9,9,depth-distinct,simulated_annealing_histogram_middle,7.619681796,0.122187473,33,55.875,13.64663462,98,33.33333333,(<class '__main__.FineGrainedBucket'> : 4.973477603321512) (<class '__main__.FineGrainedBucket'> : 7.899532262672603) (<class '__main__.FineGrainedBucket'> : 6.79556809795421) (<class '__main__.FineGrainedBucket'> : 2.866816922998841) (<class '__main__.CoarseGrainedBloomBucket'> : 19.98669214060116) (<class '__main__.FineGrainedBucket'> : 2.302527661554611) (<class '__main__.FineGrainedBucket'> : 5.662984480016176) (<class '__main__.FineGrainedBucket'> : 1.6182286479636063) (<class '__main__.FineGrainedBucket'> : 4.72740933202972) 
9,9,depth-distinct,simulated_annealing_histogram_last,6.634754021,0.122187473,33,55.875,13.64663462,98,33.33333333,(<class '__main__.FineGrainedBucket'> : 4.973477603321512) (<class '__main__.FineGrainedBucket'> : 7.899532262672603) (<class '__main__.FineGrainedBucket'> : 6.79556809795421) (<class '__main__.FineGrainedBucket'> : 2.866816922998841) (<class '__main__.FineGrainedBucket'> : 3.605986079192355) (<class '__main__.FineGrainedBucket'> : 8.813480071638645) (<class '__main__.FineGrainedBucket'> : 5.662984480016176) (<class '__main__.FineGrainedBucket'> : 1.6182286479636063) (<class '__main__.CoarseGrainedBloomBucket'> : 7.9982437561627275) 
9,9,width,greedy_min_error_histogram,11.17937921,0.122187473,33,55.875,13.64663462,98,33.33333333,(<class '__main__.FineGrainedBucket'> : 32.26174446690989) (<class '__main__.FineGrainedBucket'> : 7.128114840828585) (<class '__main__.FineGrainedBucket'> : 0.7090433637151861) (<class '__main__.FineGrainedBucket'> : 2.445809160446494) (<class '__main__.FineGrainedBucket'> : 4.603778756410833) (<class '__main__.FineGrainedBucket'> : 0.7668706327224384) (<class '__main__.FineGrainedBucket'> : 0.5796500070892374) (<class '__main__.FineGrainedBucket'> : 0.8788943292369902) (<class '__main__.CoarseGrainedBloomBucket'> : 1.949259753053374) 
9,9,width,greedy_avg_res_histogram,10.21706955,0.084141762,36,29.33653846,11.68269231,80,0,(<class '__main__.FineGrainedBucket'> : 8.313296647013624) (<class '__main__.FineGrainedBucket'> : 27.44118877158999) (<class '__main__.FineGrainedBucket'> : 0.7090433637151861) (<class '__main__.FineGrainedBucket'> : 9.342558270426103) (<class '__main__.FineGrainedBucket'> : 4.603778756410833) (<class '__main__.FineGrainedBucket'> : 2.5595227392734854) (<class '__main__.FineGrainedBucket'> : 0.5796500070892374) (<class '__main__.FineGrainedBucket'> : 0.8788943292369902) (<class '__main__.FineGrainedBucket'> : 0.8523345588286457) 
9,9,width,simulated_annealing_histogram_last,4.158072358,0.122187473,33,55.875,13.64663462,98,33.33333333,(<class '__main__.FineGrainedBucket'> : 8.313296647013624) (<class '__main__.FineGrainedBucket'> : 7.128114840828585) (<class '__main__.FineGrainedBucket'> : 0.7090433637151861) (<class '__main__.FineGrainedBucket'> : 2.445809160446494) (<class '__main__.FineGrainedBucket'> : 4.603778756410833) (<class '__main__.FineGrainedBucket'> : 0.7668706327224384) (<class '__main__.FineGrainedBucket'> : 1.7074735850379923) (<class '__main__.CoarseGrainedBloomBucket'> : 1.9430896486105877) (<class '__main__.FineGrainedBucket'> : 0.8523345588286457) 
10,10,depth-count,greedy_min_error_histogram,14.85989785,0.169582097,34,85.67307692,16.90865385,98,66.66666667,(<class '__main__.FineGrainedBucket'> : 3.759010834203346) (<class '__main__.FineGrainedBucket'> : 5.035376488362282) (<class '__main__.FineGrainedBucket'> : 13.744378221006691) (<class '__main__.FineGrainedBucket'> : 4.250424734800795) (<class '__main__.FineGrainedBucket'> : 3.4252658478665556) (<class '__main__.FineGrainedBucket'> : 3.0837318247985506) (<class '__main__.CoarseGrainedBloomBucket'> : 16.99406742096284) (<class '__main__.FineGrainedBucket'> : 4.101860734792183) (<class '__main__.FineGrainedBucket'> : 8.133071263771047) (<class '__main__.CoarseGrainedBloomBucket'> : 16.99734344997805) 
10,10,depth-count,greedy_avg_res_histogram,6.474779321,0.093490885,40,32.59615385,12.98076923,95,0,(<class '__main__.FineGrainedBucket'> : 3.759010834203346) (<class '__main__.FineGrainedBucket'> : 16.751078897855816) (<class '__main__.FineGrainedBucket'> : 3.5941373608208016) (<class '__main__.FineGrainedBucket'> : 16.03640848966881) (<class '__main__.FineGrainedBucket'> : 3.4252658478665556) (<class '__main__.FineGrainedBucket'> : 3.0837318247985506) (<class '__main__.FineGrainedBucket'> : 9.408999101876597) (<class '__main__.FineGrainedBucket'> : 8.315520080231973) (<class '__main__.FineGrainedBucket'> : 8.133071263771047) (<class '__main__.FineGrainedBucket'> : 1.9324979837989926) 
10,10,depth-count,simulated_annealing_histogram_last,5.118288032,0.169582097,34,85.67307692,16.90865385,98,66.66666667,(<class '__main__.FineGrainedBucket'> : 11.748146980785648) (<class '__main__.CoarseGrainedBloomBucket'> : 17.93795381157761) (<class '__main__.FineGrainedBucket'> : 3.5941373608208016) (<class '__main__.FineGrainedBucket'> : 4.250424734800795) (<class '__main__.CoarseGrainedBloomBucket'> : 16.93957335689884) (<class '__main__.FineGrainedBucket'> : 3.0837318247985506) (<class '__main__.FineGrainedBucket'> : 2.439283177113716) (<class '__main__.FineGrainedBucket'> : 4.101860734792183) (<class '__main__.FineGrainedBucket'> : 8.133071263771047) (<class '__main__.FineGrainedBucket'> : 1.9324979837989926) 
10,10,depth-distinct,greedy_min_error_histogram,7.186415765,0.169582097,34,85.67307692,16.90865385,98,66.66666667,(<class '__main__.FineGrainedBucket'> : 5.024425792731264) (<class '__main__.FineGrainedBucket'> : 3.5171252232427532) (<class '__main__.FineGrainedBucket'> : 4.202084878671527) (<class '__main__.FineGrainedBucket'> : 4.131746515198285) (<class '__main__.FineGrainedBucket'> : 3.1756893456691864) (<class '__main__.CoarseGrainedBloomBucket'> : 7.996565307024797) (<class '__main__.FineGrainedBucket'> : 5.045400288701239) (<class '__main__.FineGrainedBucket'> : 14.063028968013963) (<class '__main__.FineGrainedBucket'> : 4.940812564346597) (<class '__main__.CoarseGrainedBloomBucket'> : 6.998391315256795) 
10,10,depth-distinct,greedy_avg_res_histogram,6.311184255,0.131536456,37,59.13461538,14.94471154,91,33.33333333,(<class '__main__.FineGrainedBucket'> : 16.579248552190634) (<class '__main__.FineGrainedBucket'> : 3.5171252232427532) (<class '__main__.CoarseGrainedBloomBucket'> : 11.988607260993842) (<class '__main__.FineGrainedBucket'> : 15.322386240531232) (<class '__main__.FineGrainedBucket'> : 3.1756893456691864) (<class '__main__.FineGrainedBucket'> : 1.3969373162121828) (<class '__main__.FineGrainedBucket'> : 5.045400288701239) (<class '__main__.FineGrainedBucket'> : 3.6454163194927447) (<class '__main__.FineGrainedBucket'> : 4.940812564346597) (<class '__main__.FineGrainedBucket'> : 4.176135825409044) 
10,10,depth-distinct,simulated_annealing_histogram_last,7.496267115,0.169582097,34,85.67307692,16.90865385,98,66.66666667,(<class '__main__.FineGrainedBucket'> : 5.024425792731264) (<class '__main__.FineGrainedBucket'> : 3.5171252232427532) (<class '__main__.FineGrainedBucket'> : 4.202084878671527) (<class '__main__.FineGrainedBucket'> : 4.131746515198285) (<class '__main__.FineGrainedBucket'> : 3.1756893456691864) (<class '__main__.CoarseGrainedBloomBucket'> : 7.996565307024797) (<class '__main__.FineGrainedBucket'> : 19.876019741467513) (<class '__main__.FineGrainedBucket'> : 3.6454163194927447) (<class '__main__.CoarseGrainedBloomBucket'> : 6.996000028600106) (<class '__main__.FineGrainedBucket'> : 4.176135825409044) 
10,10,depth-distinct,simulated_annealing_histogram_random,7.270984132,0.169582097,34,85.67307692,16.90865385,98,66.66666667,(<class '__main__.FineGrainedBucket'> : 5.024425792731264) (<class '__main__.FineGrainedBucket'> : 3.5171252232427532) (<class '__main__.CoarseGrainedBloomBucket'> : 11.988607260993842) (<class '__main__.FineGrainedBucket'> : 4.131746515198285) (<class '__main__.FineGrainedBucket'> : 3.1756893456691864) (<class '__main__.FineGrainedBucket'> : 5.145828950557426) (<class '__main__.FineGrainedBucket'> : 19.876019741467513) (<class '__main__.FineGrainedBucket'> : 3.6454163194927447) (<class '__main__.CoarseGrainedBloomBucket'> : 6.996000028600106) (<class '__main__.FineGrainedBucket'> : 1.123279893146559) 
10,10,width,greedy_min_error_histogram,19.47144634,0.169582097,34,85.67307692,16.90865385,98,66.66666667,(<class '__main__.FineGrainedBucket'> : 33.97712738761989) (<class '__main__.CoarseGrainedBloomBucket'> : 50.96429208069914) (<class '__main__.FineGrainedBucket'> : 1.9381141499007184) (<class '__main__.FineGrainedBucket'> : 1.0677051039788552) (<class '__main__.FineGrainedBucket'> : 5.283541836402727) (<class '__main__.FineGrainedBucket'> : 1.1587308160683207) (<class '__main__.FineGrainedBucket'> : 0.8504991439605201) (<class '__main__.FineGrainedBucket'> : 0.44908481717176146) (<class '__main__.FineGrainedBucket'> : 0.8741978031398233) (<class '__main__.CoarseGrainedBloomBucket'> : 1.9289616380943977) 
